index	monomial	coefficient
1147	b^7*u^6*v^5	2.82887096618242895e+00
1148	b^7*u^7*v^4	-0.00000000000000000e+00
1149	b^7*u^8*v^3	-0.00000000000000000e+00
1150	b^7*u^9*v^2	-0.00000000000000000e+00
1151	b^7*u^10*v	-0.00000000000000000e+00
1152	b^7*u^11	-0.00000000000000000e+00
1153	b^8*v^10	0.00000000000000000e+00
1154	b^8*u*v^9	0.00000000000000000e+00
1155	b^8*u^2*v^8	4.48297078301146987e-05
1156	b^8*u^3*v^7	2.70119605764580989e-03
1157	b^8*u^4*v^6	1.65656222274400799e+00
1158	b^8*u^5*v^5	5.76563474684705257e-01
1159	b^8*u^6*v^4	-6.93028540509478264e-01
1160	b^8*u^7*v^3	-2.06859386905888539e-06
1161	b^8*u^8*v^2	-0.00000000000000000e+00
1162	b^8*u^9*v	-0.00000000000000000e+00
1163	b^8*u^10	-0.00000000000000000e+00
1164	b^9*v^9	0.00000000000000000e+00
1165	b^9*u*v^8	1.39772150893031823e-03
1166	b^9*u^2*v^7	1.08557946925571490e-02
1167	b^9*u^3*v^6	1.44240316511743627e-01
1168	b^9*u^4*v^5	-8.78723795597344703e-01
1169	b^9*u^5*v^4	-1.72012667614229908e+00
1170	b^9*u^6*v^3	-3.38261137005844725e+00
1171	b^9*u^7*v^2	0.00000000000000000e+00
1172	b^9*u^8*v	0.00000000000000000e+00
1173	b^9*u^9	-0.00000000000000000e+00
1174	b^10*v^8	2.17610244787470294e-04
1175	b^10*u*v^7	7.46091804921871493e-02
1176	b^10*u^2*v^6	2.17671011382259583e-01
1177	b^10*u^3*v^5	-1.12542845397105351e+00
1178	b^10*u^4*v^4	-2.10255860905486669e+00
1179	b^10*u^5*v^3	-2.79456259957744813e+00
1180	b^10*u^6*v^2	-6.01868801655899777e+00
1181	b^10*u^7*v	-0.00000000000000000e+00
1182	b^10*u^8	-0.00000000000000000e+00
1183	b^11*v^7	3.41835125893906536e-02
1184	b^11*u*v^6	1.02182976276797799e+00
1185	b^11*u^2*v^5	-4.87999222959696666e-01
1186	b^11*u^3*v^4	-1.53857133726633566e+00
1187	b^11*u^4*v^3	-2.46653297150471307e+00
1188	b^11*u^5*v^2	-3.30347189886883985e+00
1189	b^11*u^6*v	-4.41068352500718408e+00
1190	b^11*u^7	0.00000000000000000e+00
1191	b^12*v^6	3.62896308441835114e+00
1192	b^12*u*v^5	7.34205865452549289e-01
1193	b^12*u^2*v^4	-4.20721246872335308e-01
1194	b^12*u^3*v^3	-1.40942203515506259e+00
1195	b^12*u^4*v^2	-2.57689424587428029e+00
1196	b^12*u^5*v	-2.82223651201321735e+00
1197	b^12*u^6	-1.28823719991322942e+01
1198	b^13*v^5	3.74334165722904011e+00
1199	b^13*u*v^4	1.39494135679064035e+00
1200	b^13*u^2*v^3	2.24290450329204416e-01
